企业代号,企业名称,进项发票总数,进项有效发票数,进项作废发票数,进项负数发票数,进项净额,进项正数金额,进项负数金额,进项交易对手数,销项发票总数,销项有效发票数,销项作废发票数,销项负数发票数,销项净额,销项正数金额,销项负数金额,销项交易对手数,观察月数,综合活跃月数,活跃月份比例,最近断档月数,月均收入净额,月均成本净额,收入波动率,成本波动率,收入趋势率,成本趋势率,年化销项净额,年化进项净额,年化利润,利润率,年化客户数,年化供应商数,进项有效率,进项作废率,进项负数发票率,进项负数金额率,销项有效率,销项作废率,销项负数发票率,销项负数金额率
E342,***裕华机械厂,263,245,18,1,2240183.79,2240586.5,402.71,55,159,132,27,1,4929621.64,4939018.19,9396.55,22,38,38,1.0,0,129726.88526315789,58952.20499999999,0.7096344910058298,1.2357539481807687,0.020742335078467223,0.02255991351369064,1556722.6231578947,707426.4600000001,849296.1631578946,0.5455667891785706,6.947368421052632,17.36842105263158,0.9315589353612167,0.06844106463878327,0.004081632653061225,0.00017970189155886208,0.8301886792452831,0.16981132075471697,0.007575757575757576,0.0018989010609890792
E343,***五金工具经营部,3,3,0,0,792.4499999999999,792.4499999999999,0.0,1,433,401,32,10,2551960.05,2616474.9,64514.85,29,37,37,1.0,0,68971.89324324326,21.417567567567566,0.6680673686587103,3.4129383450423516,0.04043276952703791,0.03216374268855675,827662.7189189189,257.01081081081077,827405.708108108,0.9996894739790303,9.405405405405405,0.3243243243243243,1.0,0.0,0.0,0.0,0.9260969976905312,0.07390300230946882,0.02493765586034913,0.024063818222356127
E344,***机械有限公司,121,118,3,2,1400067.96,1506842.29,106774.33,50,93,88,5,5,2301371.92,2537916.6,236544.68,54,38,38,1.0,0,60562.41894736842,36843.893684210525,1.2308282483095427,1.9248187715224916,-0.0005186892527552985,0.01200025073948078,726749.0273684211,442126.7242105263,284622.30315789476,0.3916376801886068,17.05263157894737,15.789473684210527,0.9752066115702479,0.024793388429752067,0.01694915254237288,0.06617081695650853,0.946236559139785,0.053763440860215055,0.056818181818181816,0.0852578775220824
E345,***科技有限公司,253,249,4,0,582446.76,582446.76,0.0,105,87,75,12,0,2248406.59,2248406.59,0.0,21,37,35,0.9459459459459459,0,60767.74567567569,15741.804324324325,1.238451369778932,1.1231417151834693,0.039825179585543144,0.0029437939454138797,729212.948108108,188901.65189189187,540311.2962162162,0.7409513196632287,6.8108108108108105,34.05405405405405,0.9841897233201581,0.015810276679841896,0.0,0.0,0.8620689655172413,0.13793103448275862,0.0,0.0
E346,个体经营E346 ,496,487,9,7,2307017.62,2365311.55,58293.93,92,645,605,40,2,2408534.78,2412357.92,3823.1400000000003,106,36,36,1.0,0,66903.7438888889,64083.82277777778,0.7129846295776865,0.6505729817158585,0.012154613374606377,0.005377847152721784,802844.9266666666,769005.8733333334,33839.05333333323,0.04214892840368271,35.333333333333336,30.666666666666668,0.9818548387096774,0.018145161290322582,0.014373716632443531,0.024052565684081553,0.937984496124031,0.06201550387596899,0.003305785123966942,0.00158230691536006
E347,***不锈钢材料有限公司,87,85,2,0,974659.34,974659.34,0.0,34,210,170,40,0,2117098.2,2117098.2,0.0,38,37,37,1.0,0,57218.87027027027,26342.144324324327,0.9678144834690612,0.8007485130692058,-0.011358085873340347,-0.01830148090331225,686626.4432432433,316105.73189189186,370520.7113513514,0.5396248789971103,12.324324324324325,11.027027027027026,0.9770114942528736,0.022988505747126436,0.0,0.0,0.8095238095238095,0.19047619047619047,0.0,0.0
E348,***酒店管理有限公司,200,192,8,4,772629.59,785415.65,12786.06,33,4269,4050,219,32,2260862.78,2287347.18,26484.399999999998,986,34,34,1.0,0,66495.96411764705,22724.39970588235,0.3600700739059937,1.0642673844510144,-0.0018424709181500219,0.007256100794454335,797951.5694117646,272692.7964705882,525258.7729411764,0.6582589634210353,348.0,11.647058823529411,0.96,0.04,0.020833333333333332,0.016018582571064647,0.9486999297259311,0.05130007027406887,0.007901234567901235,0.011446122625744437
E349,***营销策划广告有限公司,9,9,0,0,6878.61,6878.61,0.0,7,39,39,0,0,3329073.81,3329073.81,0.0,2,34,10,0.29411764705882354,0,97913.93558823531,202.3120588235294,2.3035715318360266,2.9546156848987706,-0.06936431640453973,0.07694593688353821,1174967.2270588235,2427.7447058823527,1172539.482352941,0.997933776662044,0.7058823529411764,2.4705882352941173,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E350,***演艺设备有限公司,629,623,6,1,406815.57,407878.5,1062.93,140,60,52,8,1,1472460.75,1488965.6,16504.85,30,35,32,0.9142857142857143,0,42070.30714285715,11623.302000000001,1.6373387767499656,1.5885592532088961,0.0718505821352596,0.037240168059637244,504843.68571428576,139479.624,365364.06171428575,0.7237172060443716,10.285714285714286,48.0,0.9904610492845787,0.009538950715421303,0.0016051364365971107,0.002599223072115731,0.8666666666666667,0.13333333333333333,0.019230769230769232,0.01096325072338683
E351,***文化传播有限公司,101,100,1,1,297904.48,299455.33999999997,1550.86,46,60,52,8,0,1057514.98,1057514.98,0.0,14,33,28,0.8484848484848485,0,32045.908484848485,9027.408484848484,1.5854502184961934,4.0486439506896135,0.09133914220269751,0.06699177991647491,384550.9018181818,108328.90181818181,276222.0,0.7182976263844508,5.090909090909091,16.727272727272727,0.9900990099009901,0.009900990099009901,0.01,0.0051522526778518185,0.8666666666666667,0.13333333333333333,0.0,0.0
E352,***居装饰工程有限公司,743,735,8,12,13736577.61,14156260.23,419682.62,52,52,47,5,0,2649962.15,2649962.15,0.0,40,37,37,1.0,0,71620.59864864865,371258.8543243243,1.054107020458804,0.7886271404988017,-0.024948964721243843,0.018498232650610867,859447.1837837837,4455106.2518918915,-3595659.068108108,-2.0,12.972972972972972,16.864864864864863,0.9892328398384926,0.010767160161507403,0.0163265306122449,0.028792828314361838,0.9038461538461539,0.09615384615384616,0.0,0.0
E353,***税务师事务所有限公司,234,224,10,1,318399.44,324873.23,6473.79,104,80,68,12,4,2734142.36,2881872.34,147729.98,25,34,34,1.0,0,80415.95176470588,9364.689411764706,1.2581015847813186,0.9541065021039559,-0.03962022699058889,-0.024146753296023064,964991.4211764705,112376.27294117646,852615.148235294,0.8835468684227548,8.823529411764705,36.705882352941174,0.9572649572649573,0.042735042735042736,0.004464285714285714,0.01953779454542854,0.85,0.15,0.058823529411764705,0.04876216889086618
E354,***广告有限公司,67,65,2,0,590037.09,590037.09,0.0,11,323,293,30,7,2217049.23,2280163.54,63114.310000000005,62,35,35,1.0,0,63344.2637142857,16858.20257142857,1.2092153049420784,1.6910854359118495,-0.000881693211161548,0.031723951023310965,760131.1645714286,202298.43085714287,557832.7337142857,0.7338637852439568,21.25714285714286,3.771428571428572,0.9701492537313433,0.029850746268656716,0.0,0.0,0.9071207430340558,0.09287925696594428,0.023890784982935155,0.026934198178845927
E355,***地毯经营部,4,3,1,0,505290.2,505290.2,0.0,2,279,263,16,0,1194335.28,1194335.28,0.0,104,26,26,1.0,0,45935.97230769231,19434.238461538465,0.5092025679992698,5.096247976451037,0.03639227738462105,0.1687773648577393,551231.6676923077,233210.86153846156,318020.8061538462,0.5769276781307172,48.0,0.9230769230769231,0.75,0.25,0.0,0.0,0.942652329749104,0.05734767025089606,0.0,0.0
E356,***建材装饰部,3,3,0,0,16128.3,16128.3,0.0,2,191,189,2,0,1507883.02,1507883.02,0.0,4,27,27,1.0,0,55847.51925925927,597.3444444444444,0.664752785810731,5.020783374701704,0.02075865836166649,-0.17618929404859995,670170.2311111111,7168.133333333333,663002.0977777778,0.9893040111294575,1.7777777777777777,0.8888888888888888,1.0,0.0,0.0,0.0,0.9895287958115183,0.010471204188481676,0.0,0.0
E357,***家居经营部,10,10,0,1,62418.020000000004,62682.17,264.15,5,154,144,10,0,1330097.04,1330097.04,0.0,15,35,26,0.7428571428571429,0,38002.77257142857,1783.372,0.9193695135739021,2.5760327855883167,0.06810374564114037,-0.00013582379149619376,456033.27085714287,21400.464000000004,434632.8068571429,0.9530725818320746,5.142857142857143,1.7142857142857144,1.0,0.0,0.1,0.004196432770017374,0.935064935064935,0.06493506493506493,0.0,0.0
E358,***五金经营部,2,2,0,0,528.3,528.3,0.0,1,301,259,42,34,1604256.98,1907951.58,303694.6,23,29,26,0.896551724137931,0,55319.20620689655,18.217241379310344,0.6882175339949319,3.739270364069415,0.00892002343486304,0.02142857142739515,663830.4744827587,218.60689655172413,663611.867586207,0.9996706886698414,9.517241379310345,0.4137931034482759,1.0,0.0,0.0,0.0,0.8604651162790697,0.13953488372093023,0.13127413127413126,0.1373160873318353
E359,***厨房用品经营部,2,2,0,0,528.3,528.3,0.0,1,243,224,19,3,1190765.02,1206609.82,15844.8,33,24,24,1.0,0,49615.20916666667,22.0125,0.6359885353519781,3.387958215285769,0.011789983990072894,-0.03130434782466486,595382.51,264.15,595118.36,0.9995563356404271,16.5,0.5,1.0,0.0,0.0,0.0,0.9218106995884774,0.07818930041152264,0.013392857142857142,0.012961462733070613
E360,***建筑劳务有限公司,3,3,0,0,792.4499999999999,792.4499999999999,0.0,1,35,29,6,0,2610374.92,2610374.92,0.0,2,22,6,0.2727272727272727,0,118653.40545454547,36.02045454545454,2.5605001933767295,3.428791879942699,-0.14759541169426552,0.12008281573165588,1423840.8654545455,432.24545454545455,1423408.62,0.9996964229184366,1.090909090909091,0.5454545454545455,1.0,0.0,0.0,0.0,0.8285714285714286,0.17142857142857143,0.0,0.0
E361,***勘察设计工程有限公司,174,171,3,0,3248944.6,3248944.6,0.0,12,118,90,28,0,4901439.63,4901439.63,0.0,27,32,28,0.875,0,153169.9884375,101529.51874999999,1.6366354868638042,1.360103620036994,-0.012134538516500955,-0.036393843041843704,1838039.86125,1218354.225,619685.63625,0.33714482983441335,10.125,4.5,0.9827586206896551,0.017241379310344827,0.0,0.0,0.7627118644067796,0.23728813559322035,0.0,0.0
E362,***建材有限公司,126,122,4,4,411876.14,432253.5,20377.359999999997,61,105,95,10,4,4207637.88,4425970.89,218333.01,14,37,34,0.918918918918919,0,113719.94270270267,11131.787567567568,2.8331679394683773,2.596358666228707,-0.06982878375074479,-0.05685404107762597,1364639.3124324323,133581.4508108108,1231057.8616216215,0.902112265421472,4.54054054054054,19.783783783783782,0.9682539682539683,0.031746031746031744,0.03278688524590164,0.045019820345435564,0.9047619047619048,0.09523809523809523,0.042105263157894736,0.04701092234726501
E363,***建筑工程设计有限公司,99,93,6,4,201489.97,202159.55,669.5799999999999,38,39,30,9,0,1072700.23,1072700.23,0.0,10,31,26,0.8387096774193549,0,34603.23322580645,6499.676451612903,1.6582370884568838,1.8615504642467036,0.10911511981776736,0.0077291229434385935,415238.7987096774,77996.11741935484,337242.68129032257,0.8121656317720748,3.8709677419354835,14.709677419354838,0.9393939393939394,0.06060606060606061,0.043010752688172046,0.003301202347019878,0.7692307692307693,0.23076923076923078,0.0,0.0
E364,***电子有限公司,140,140,0,5,433344.43,449144.73,15800.3,23,335,308,27,6,2029007.68,2067811.09,38803.41,56,38,38,1.0,0,53394.938947368435,11403.800789473686,0.9567836334261979,1.7139297491767198,-0.006408488524021833,0.007733585008870875,640739.2673684211,136845.60947368422,503893.65789473685,0.786425436299975,17.68421052631579,7.2631578947368425,1.0,0.0,0.03571428571428571,0.03398315710569054,0.9194029850746268,0.08059701492537313,0.01948051948051948,0.018419796312994143
E365,***信息技术有限公司,130,126,4,1,1847659.22,1857093.18,9433.96,34,88,76,12,0,3453091.74,3453091.74,0.0,16,38,35,0.9210526315789473,0,90870.83526315789,48622.61105263158,2.986836167372111,4.720952550245925,0.07352573957148362,0.0906796966308398,1090450.0231578948,583471.332631579,506978.6905263158,0.4649261128521306,5.052631578947369,10.736842105263158,0.9692307692307692,0.03076923076923077,0.007936507936507936,0.005054284932604837,0.8636363636363636,0.13636363636363635,0.0,0.0
E366,***房地产经纪有限公司,21,21,0,0,361648.44,361648.44,0.0,6,20,19,1,0,1430221.0,1430221.0,0.0,5,35,19,0.5428571428571428,0,40863.45714285714,10332.81257142857,1.305797329594732,3.282483628860815,0.01515626249506913,0.1391915045733121,490361.48571428575,123993.75085714286,366367.7348571429,0.7471380716686442,1.7142857142857144,2.0571428571428574,1.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0
E367,***电子商务有限公司,25,23,2,0,228432.40999999997,228432.40999999997,0.0,15,215,198,17,10,1996948.94,2094036.3399999999,97087.4,8,33,25,0.7575757575757576,0,60513.60424242423,6922.1942424242425,1.2277442225321984,5.363503757645041,-0.03137946769066917,0.06553217249507666,726163.2509090909,83066.3309090909,643096.9199999999,0.8856092885379433,2.909090909090909,5.454545454545454,0.92,0.08,0.0,0.0,0.9209302325581395,0.07906976744186046,0.050505050505050504,0.044309409928624116
E368,***通信科技有限责任公司,87,83,4,0,303201.97,303201.97,0.0,38,32,22,10,1,818690.09,910878.1,92188.01,4,36,24,0.6666666666666666,0,22741.39138888889,8422.276944444446,3.2390901490672013,3.0526689483457106,0.010561820575887847,-0.004405611242307703,272896.69666666666,101067.32333333332,171829.37333333335,0.6296498837551583,1.3333333333333333,12.666666666666666,0.9540229885057471,0.04597701149425287,0.0,0.0,0.6875,0.3125,0.045454545454545456,0.09190621543379628
E369,***网络技术有限公司,161,152,9,0,637106.37,637106.37,0.0,31,214,200,14,2,1416940.03,1425726.36,8786.33,19,37,36,0.972972972972973,0,38295.67648648649,17219.09108108108,0.9355730932001163,1.3056326496254123,-0.011770367771427447,-0.026594594716975433,459548.11783783784,206629.09297297295,252919.02486486488,0.5503646191716385,6.162162162162162,10.054054054054054,0.9440993788819876,0.055900621118012424,0.0,0.0,0.9345794392523364,0.06542056074766354,0.01,0.006124958016230584
E370,***设计服务部,4,3,1,0,800.1399999999999,800.1399999999999,0.0,2,498,470,28,9,2021150.33,2072274.75,51124.42,89,29,28,0.9655172413793104,0,69694.83896551725,27.59103448275862,0.830786039972034,2.9963377698896454,-0.018676607649607716,0.004853436362746304,836338.067586207,331.0924137931034,836006.9751724139,0.9996041165329845,36.827586206896555,0.8275862068965518,0.75,0.25,0.0,0.0,0.9437751004016064,0.05622489959839357,0.019148936170212766,0.024076688322337433
E371,***自动化科技有限公司,81,80,1,0,186151.18,186151.18,0.0,31,32,26,6,0,1237223.2,1237223.2,0.0,9,31,24,0.7741935483870968,0,39910.42580645161,6004.87677419355,1.9505619828696146,3.0411899352425107,-0.04050242288537647,-0.07563996102521427,478925.1096774193,72058.52129032258,406866.5883870967,0.8495411498911433,3.4838709677419355,12.0,0.9876543209876543,0.012345679012345678,0.0,0.0,0.8125,0.1875,0.0,0.0
E372,***汽车维修有限责任公司,324,323,1,0,548783.33,548783.33,0.0,54,586,536,50,21,2065282.1300000001,2157197.99,91915.86,143,38,38,1.0,0,54349.52973684211,14441.666578947368,0.5341099809667418,1.2324716865315581,-0.019281630839050014,-0.048959481849431545,652194.3568421053,173299.9989473684,478894.35789473687,0.7342816644619881,45.15789473684211,17.05263157894737,0.9969135802469136,0.0030864197530864196,0.0,0.0,0.9146757679180887,0.08532423208191127,0.03917910447761194,0.04086758880614247
E373,个体经营E373 ,881,868,13,2,19766080.82,19938494.61,172413.78999999998,105,112,109,3,0,1320702.46,1320702.46,0.0,18,36,36,1.0,0,36686.179444444446,549057.8005555556,2.9467459066991597,0.8213253462251551,0.10131365238049019,0.03302524063260479,440234.1533333333,6588693.606666666,-6148459.453333333,-2.0,6.0,35.0,0.985244040862656,0.014755959137343927,0.002304147465437788,0.008573147794756004,0.9732142857142857,0.026785714285714284,0.0,0.0
E374,***建材经营部,3,3,0,0,47130.240000000005,47130.240000000005,0.0,2,249,204,45,0,1268347.17,1268347.17,0.0,47,24,23,0.9583333333333334,0,52847.798749999994,1963.7600000000002,1.0966057215259155,4.841825807744493,-0.0475318969853387,0.17575376252468555,634173.585,23565.120000000003,610608.465,0.9628412148386786,23.5,1.0,1.0,0.0,0.0,0.0,0.8192771084337349,0.18072289156626506,0.0,0.0
E375,***电器经营部,2,2,0,0,528.3,528.3,0.0,1,377,357,20,0,985964.72,985964.72,0.0,225,31,31,1.0,0,31805.313548387105,17.041935483870965,0.6937689517417844,3.8708310905508294,-0.002095497392644993,0.01874999999889975,381663.76258064515,204.50322580645158,381459.2593548387,0.9994641796108079,87.09677419354838,0.3870967741935484,1.0,0.0,0.0,0.0,0.946949602122016,0.05305039787798409,0.0,0.0
E376,***建筑装饰设计有限责任公司,3,3,0,0,6353.54,6353.54,0.0,2,53,45,8,0,566469.26,566469.26,0.0,13,24,14,0.5833333333333334,0,23602.885833333334,264.7308333333333,2.187704328755257,4.482741442298274,0.0563076953272742,-0.22091153839385191,283234.63,3176.77,280057.86,0.988783963316915,6.5,1.0,1.0,0.0,0.0,0.0,0.8490566037735849,0.1509433962264151,0.0,0.0
E377,***文化传播有限公司,110,108,2,0,245984.74,245984.74,0.0,29,87,58,29,2,779587.07,800679.31,21092.24,25,33,33,1.0,0,23623.85060606061,7454.083030303029,1.7007402036372172,2.6808800057743105,0.008445013256863487,0.02849567323590025,283486.2072727273,89448.99636363635,194037.21090909094,0.6844679068368849,9.090909090909092,10.545454545454545,0.9818181818181818,0.01818181818181818,0.0,0.0,0.6666666666666666,0.3333333333333333,0.034482758620689655,0.025666792674922854
E378,***商贸有限公司,692,685,7,4,1178656.78,1178798.55,141.76999999999998,60,362,298,64,9,877931.62,965392.87,87461.25,72,37,34,0.918918918918919,0,23727.881621621626,31855.58864864865,2.052483526005478,1.480360655797536,0.10531268969079427,0.08977161504072027,284734.57945945946,382267.06378378376,-97532.4843243243,-0.34253824916341424,23.35135135135135,19.45945945945946,0.9898843930635838,0.010115606936416185,0.00583941605839416,0.00012025205822123377,0.8232044198895028,0.17679558011049723,0.030201342281879196,0.08307062520684251
E379,***药业有限公司,385,369,16,3,1294317.86,1295918.95,1601.0900000000001,93,239,155,84,0,2260264.93,2260264.93,0.0,49,38,38,1.0,0,59480.65605263157,34060.99631578947,0.9407464152534659,1.2017398484094937,-0.04902179959420621,-0.05827323846524924,713767.872631579,408731.9557894737,305035.91684210533,0.427360110392015,15.473684210526317,29.36842105263158,0.9584415584415584,0.04155844155844156,0.008130081300813009,0.0012339616735322254,0.6485355648535565,0.3514644351464435,0.0,0.0
E380,***建材有限公司,2,2,0,0,528.3,528.3,0.0,2,188,166,22,16,1226591.1099999999,1359698.1199999999,133107.01,6,37,17,0.4594594594594595,0,33151.111081081086,14.278378378378378,2.1298175465274496,4.241003549702802,0.027770880816439927,0.013157894735920585,397813.3329729729,171.34054054054053,397641.99243243237,0.9995692941227986,1.9459459459459458,0.6486486486486486,1.0,0.0,0.0,0.0,0.8829787234042553,0.11702127659574468,0.0963855421686747,0.08916569706589902
E381,***通信网络工程有限公司,1823,1766,57,4,84704521.0,84802722.69,98201.69,195,82,80,2,17,1495993.29,1680755.29,184762.0,14,37,37,1.0,0,40432.251081081085,2289311.378378378,1.8386298099003477,1.0070017704758731,-0.014747757956260916,-0.05386240033783218,485187.01297297294,27471736.54054054,-26986549.527567565,-2.0,4.54054054054054,63.24324324324324,0.9687328579264948,0.031267142073505214,0.0022650056625141564,0.0011566622002896973,0.975609756097561,0.024390243902439025,0.2125,0.09904062588452342
E382,***教育信息咨询有限公司***分公司,2,2,0,0,699.24,699.24,0.0,2,88,88,0,0,516453.39999999997,516453.39999999997,0.0,77,27,21,0.7777777777777778,0,19127.9037037037,25.89777777777778,0.8910246984409219,3.717338470470592,0.04148384884331999,-0.13956251402082856,229534.84444444443,310.7733333333333,229224.0711111111,0.9986460733921008,34.22222222222222,0.8888888888888888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E383,***通讯器材经营部,13,13,0,0,227271.78,227271.78,0.0,7,126,111,15,7,812322.31,873487.35,61165.03999999999,10,29,20,0.6896551724137931,0,28011.114137931036,7836.9579310344825,1.6928333976701415,5.018036820906622,-0.045582180304759426,0.09577872674857803,336133.36965517246,94043.4951724138,242089.87448275866,0.7202196994934191,4.137931034482759,2.896551724137931,1.0,0.0,0.0,0.0,0.8809523809523809,0.11904761904761904,0.06306306306306306,0.065441484614403
E384,个体经营E384 ,247,236,11,3,2536964.06,2559802.01,22837.95,78,32,27,5,0,2003973.71,2003973.71,0.0,4,36,35,0.9722222222222222,0,55665.93638888889,70471.2238888889,2.4425589230272426,0.9487680970273561,0.07081000782437387,0.0004206692728058841,667991.2366666667,845654.6866666666,-177663.44999999995,-0.26596673765745155,1.3333333333333333,26.0,0.9554655870445344,0.044534412955465584,0.012711864406779662,0.008842870223381814,0.84375,0.15625,0.0,0.0
E385,***装饰工程有限公司,31,29,2,0,13660.67,13660.67,0.0,7,28,12,16,1,471838.44,528747.18,56908.74,7,32,18,0.5625,0,14744.95125,426.89593750000006,2.2133684603253707,1.7807292089946547,0.05972301542059731,0.01884726129891104,176939.415,5122.75125,171816.66375,0.971047992613743,2.625,2.625,0.9354838709677419,0.06451612903225806,0.0,0.0,0.42857142857142855,0.5714285714285714,0.08333333333333333,0.09717094638093984
E386,个体经营E386 ,401,398,3,0,183097.06,183097.06,0.0,113,66,54,12,4,4145631.1300000004,4436893.2700000005,291262.14,6,34,27,0.7941176470588235,0,121930.32735294117,5385.207647058824,1.6715122831485096,1.4133595433832555,-0.07816680112920311,-0.03117949161364025,1463163.928235294,64622.491764705876,1398541.4364705882,0.9558337309185538,2.1176470588235294,39.88235294117647,0.9925187032418953,0.007481296758104738,0.0,0.0,0.8181818181818182,0.18181818181818182,0.07407407407407407,0.06160164265835755
E387,***农副产品经营部,3,3,0,0,1258.42,1258.42,0.0,1,94,86,8,0,825146.78,825146.78,0.0,8,29,28,0.9655172413793104,0,28453.337241379308,43.39379310344828,0.20249146374804572,3.4236861606274527,-0.004386864531976982,-0.09204830546936581,341440.04689655174,520.7255172413794,340919.32137931034,0.9984749137601918,3.3103448275862073,0.4137931034482759,1.0,0.0,0.0,0.0,0.9148936170212766,0.0851063829787234,0.0,0.0
E388,***商贸有限公司,292,291,1,1,93133.58,93454.09,320.51,56,354,319,35,0,1031505.4,1031505.4,0.0,84,37,37,1.0,0,27878.524324324324,2517.123783783784,0.7172604793614528,1.0684876663481633,-0.0003011625430886236,0.04336082777882492,334542.29189189186,30205.485405405405,304336.80648648646,0.9097110107227747,27.243243243243242,18.16216216216216,0.9965753424657534,0.003424657534246575,0.003436426116838488,0.0034178764825443138,0.9011299435028248,0.09887005649717515,0.0,0.0
E389,***清洁服务有限公司,2,2,0,0,2836.56,2836.56,0.0,2,64,63,1,0,461618.42,461618.42,0.0,2,17,11,0.6470588235294118,0,27154.02470588235,166.85647058823528,1.0934745161976842,3.5065470826753953,-0.04895260949508726,-0.0865555461539783,325848.2964705882,2002.2776470588233,323846.01882352936,0.9938551845483116,1.4117647058823528,1.4117647058823528,1.0,0.0,0.0,0.0,0.984375,0.015625,0.0,0.0
E390,***建筑工程有限公司,16,16,0,0,6885.33,6885.33,0.0,14,14,14,0,0,794083.14,794083.14,0.0,1,28,13,0.4642857142857143,0,28360.112142857146,245.90464285714282,2.3890041635369097,2.4069561521926928,-0.036850478596974365,-0.04688610183151586,340321.3457142857,2950.855714285714,337370.49,0.9913292076696151,0.42857142857142855,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
E391,***五金店,3,3,0,0,839.6199999999999,839.6199999999999,0.0,2,350,318,32,3,1313751.0,1323113.48,9362.48,102,38,38,1.0,0,34572.394736842114,22.09526315789474,0.6415637748953468,3.4733413837860305,-0.011513739876511487,-0.01808035027743102,414868.7368421053,265.1431578947368,414603.59368421056,0.999360898678669,32.21052631578947,0.6315789473684211,1.0,0.0,0.0,0.0,0.9085714285714286,0.09142857142857143,0.009433962264150943,0.007026378171955913
E392,***科技有限公司,179,179,0,0,88514.42,88514.42,0.0,31,260,227,33,2,1009536.89,1013711.65,4174.76,164,36,36,1.0,0,28042.691388888885,2458.7338888888894,1.2106342536313097,1.5800681621898027,0.0023316334757434755,0.04439392040108852,336512.2966666667,29504.806666666667,307007.49000000005,0.9123217577517153,54.666666666666664,10.333333333333334,1.0,0.0,0.0,0.0,0.8730769230769231,0.12692307692307692,0.00881057268722467,0.0041014006661116535
E393,***商贸有限责任公司,24,23,1,0,373649.92,373649.92,0.0,6,607,544,63,10,893770.03,923972.9400000001,30202.91,164,36,36,1.0,0,24826.945277777773,10379.164444444443,0.26729031998516795,1.5227399891348987,-0.002171348372898572,0.06659510583893494,297923.3433333333,124549.97333333333,173373.37,0.5819395286727168,54.666666666666664,2.0,0.9583333333333334,0.041666666666666664,0.0,0.0,0.8962108731466227,0.10378912685337727,0.01838235294117647,0.03165340015679499
E394,***环保设计研究院（有限合伙）,551,533,18,4,751513.69,767869.44,16355.75,131,79,21,58,0,1071989.32,1071989.32,0.0,11,37,35,0.9459459459459459,0,28972.684324324327,20311.180810810813,2.4731358870375346,1.1458646515758792,0.10052060221788414,-0.02444769029738833,347672.2118918919,243734.1697297297,103938.0421621622,0.29895412577431285,3.5675675675675675,42.486486486486484,0.9673321234119783,0.032667876588021776,0.0075046904315197,0.020855935525355928,0.26582278481012656,0.7341772151898734,0.0,0.0
E395,***网络科技有限公司,137,133,4,3,231871.95,234593.83,2721.88,37,139,94,45,3,1900800.6400000001,1900933.3900000001,132.75,18,33,32,0.9696969696969697,0,57600.019393939394,7026.422727272728,1.4533298832269934,1.1581066401757028,-0.08576742658200731,-0.047638948741071815,691200.2327272728,84317.07272727274,606883.16,0.8780135353910655,6.545454545454546,13.454545454545455,0.9708029197080292,0.029197080291970802,0.022556390977443608,0.01146944717650593,0.6762589928057554,0.3237410071942446,0.031914893617021274,6.982923802956166e-05
E396,***文化传播有限公司,211,198,13,0,448666.61,448666.61,0.0,96,70,65,5,3,618130.35,639646.39,21516.04,14,36,33,0.9166666666666666,0,17170.2875,12462.96138888889,2.263458683363268,1.3737972715281768,-0.03611785489211613,-0.012353108997077098,206043.44999999998,149555.53666666665,56487.91333333333,0.274155346036641,4.666666666666667,32.0,0.9383886255924171,0.061611374407582936,0.0,0.0,0.9285714285714286,0.07142857142857142,0.046153846153846156,0.03254274445086058
E397,***大闸蟹经营部,19,19,0,0,383834.1,383834.1,0.0,4,183,132,51,0,650214.96,650214.96,0.0,66,29,15,0.5172413793103449,0,22421.205517241382,13235.658620689657,1.4353427416664548,5.008462115882221,-0.00868784686221272,0.016077815166201333,269054.4662068965,158827.90344827587,110226.56275862065,0.40968122296048054,27.31034482758621,1.6551724137931036,1.0,0.0,0.0,0.0,0.7213114754098361,0.2786885245901639,0.0,0.0
E398,***医疗管理咨询有限公司,74,73,1,0,77724.01,77724.01,0.0,20,89,89,0,0,618867.38,618867.38,0.0,24,33,33,1.0,0,18753.55696969697,2355.2730303030303,2.384584333246448,1.3143965983346504,0.03753105610493297,0.00940445255855394,225042.68363636362,28263.276363636363,196779.40727272726,0.8744092635808337,8.727272727272727,7.2727272727272725,0.9864864864864865,0.013513513513513514,0.0,0.0,1.0,0.0,0.0,0.0
E399,***装饰工程有限公司,52,52,0,0,18163.239999999998,18163.239999999998,0.0,13,19,15,4,0,442160.01,442160.01,0.0,9,26,26,1.0,0,17006.15423076923,698.5861538461539,2.3714518861770357,1.5211198062456943,-0.04562856841500769,-0.05173322723373566,204073.85076923078,8383.033846153845,195690.81692307693,0.9589215677826676,4.153846153846154,6.0,1.0,0.0,0.0,0.0,0.7894736842105263,0.21052631578947367,0.0,0.0
E400,***办公用品经营部,16,16,0,0,63453.47,63453.47,0.0,4,134,122,12,0,815647.97,815647.97,0.0,21,37,27,0.7297297297297297,0,22044.53972972973,1714.9586486486485,1.2063724695631992,4.465725969266192,-0.03034858931011224,0.08430402872989637,264534.4767567567,20579.503783783784,243954.97297297293,0.9222048330482573,6.8108108108108105,1.2972972972972971,1.0,0.0,0.0,0.0,0.9104477611940298,0.08955223880597014,0.0,0.0
